datetime,USD_HKD,CHF_ZAR,EUR_ZAR,AUD_JPY,AUD_USD,USD_NOK,CAD_CHF,USD_CAD,EUR_AUD,EUR_SGD,NZD_SGD,ZAR_JPY,SGD_JPY,GBP_ZAR,USD_JPY,EUR_TRY,EUR_JPY,AUD_SGD,EUR_NZD,GBP_HKD,CHF_JPY,EUR_HKD,USD_THB,GBP_CHF,AUD_CHF,NZD_CHF,AUD_HKD,USD_CHF,CAD_HKD,CAD_JPY,AUD_NZD,USD_ZAR,USD_DKK,EUR_DKK,GBP_AUD,USD_PLN,NZD_USD,EUR_USD,USD_HUF,EUR_CAD,HKD_JPY,GBP_CAD,EUR_HUF,USD_SEK,GBP_SGD,EUR_PLN,AUD_CAD,USD_MXN,GBP_USD,CAD_SGD,NZD_HKD,EUR_CZK,EUR_CHF,USD_CNH,SGD_CHF,NZD_JPY,GBP_PLN,NZD_CAD,CHF_HKD,EUR_GBP,USD_CZK,EUR_NOK,EUR_SEK,USD_SGD,GBP_NZD,GBP_JPY,USD_TRY,TRY_JPY
2024-10-28T00:00:00.000000000Z,7.77334,20.34823,19.09224,101.262,0.65984,10.99142,0.62548,1.3897,1.63586,1.42918,0.79074,8.676,115.91,22.91125,153.468,37.02268,165.652,0.87364,1.80742,10.0688,176.56,8.39051,33.788,1.1259,0.57353,0.5191,5.1291,0.86919,5.59384,110.438,1.10483,17.6873,6.91205,7.46094,1.96314,4.02675,0.5972,1.07942,374.277,1.5,19.74291,1.80008,403.965,10.62687,1.71503,4.3463,0.9169,19.97568,1.29533,0.9528,4.64232,25.29225,0.93822,7.14964,0.65648,91.652,5.21575,0.8299,8.94305,0.83333,23.43185,11.86445,11.4703,1.32403,2.16908,198.784,34.29685,4.474
2024-10-28T01:00:00.000000000Z,7.77246,20.34487,19.09772,101.516,0.65983,11.0016,0.62594,1.38968,1.63542,1.42948,0.79081,8.692,116.143,22.92625,153.852,37.01268,166.021,0.87407,1.8076,10.06915,176.876,8.38715,33.819,1.12687,0.57395,0.51928,5.12852,0.86982,5.5931,110.716,1.10526,17.69734,6.914,7.46099,1.96334,4.02975,0.59698,1.07911,374.588,1.49953,19.79477,1.80026,404.194,10.63339,1.71612,4.3483,0.91693,19.97857,1.29549,0.95327,4.64,25.29285,0.93866,7.14508,0.65664,91.848,5.22025,0.8296,8.93568,0.83298,23.43865,11.87165,11.47394,1.3247,2.17005,199.314,34.2989,4.484
2024-10-28T02:00:00.000000000Z,7.77108,20.35699,19.0909,101.324,0.65975,11.00975,0.62542,1.38996,1.63526,1.42856,0.79054,8.68,115.982,22.9205,153.576,37.00228,165.69,0.8736,1.80705,10.06515,176.671,8.38387,33.766,1.12589,0.5735,0.51898,5.12695,0.86928,5.59108,110.494,1.10504,17.69606,6.91609,7.46141,1.9632,4.0338,0.59702,1.07884,374.65,1.49948,19.7626,1.8002,404.186,10.63515,1.71504,4.3519,0.91698,19.9962,1.29518,0.95268,4.63948,25.29155,0.93783,7.1415,0.6565,91.69,5.2245,0.82981,8.93952,0.83298,23.4442,11.87825,11.47375,1.32414,2.16946,198.914,34.29764,4.478
2024-10-28T03:00:00.000000000Z,7.77174,20.378,19.11268,101.132,0.65828,11.01655,0.62556,1.39048,1.63809,1.42824,0.78968,8.668,115.993,22.93875,153.634,36.98532,165.664,0.8719,1.8086,10.05892,176.631,8.3802,33.795,1.12576,0.57256,0.5186,5.11579,0.86978,5.5894,110.497,1.1041,17.72494,6.9196,7.46138,1.96623,4.0372,0.5962,1.0783,374.769,1.4993,19.7685,1.7996,404.082,10.64385,1.71432,4.35335,0.91526,20.00392,1.29429,0.95262,4.63368,25.2932,0.9379,7.14238,0.65669,91.596,5.22525,0.82898,8.9352,0.83314,23.45925,11.88105,11.47718,1.32454,2.17086,198.848,34.2971,4.479
2024-10-28T04:00:00.000000000Z,7.77172,20.36704,19.10779,101.26,0.65904,11.0113,0.62576,1.38988,1.63694,1.42878,0.78996,8.674,116.008,22.93325,153.647,37.00172,165.75,0.87286,1.80867,10.06173,176.664,8.38384,33.784,1.126,0.57316,0.51875,5.12175,0.8697,5.59186,110.551,1.1049,17.71445,6.91656,7.46139,1.96452,4.03485,0.59645,1.07878,374.6,1.4993,19.76976,1.79936,404.072,10.6342,1.7147,4.3527,0.91595,19.99934,1.29468,0.95296,4.63545,25.29965,0.93825,7.14542,0.65668,91.644,5.22375,0.82898,8.93595,0.83325,23.4522,11.87882,11.47184,1.32446,2.17062,198.923,34.2992,4.48
2024-10-28T05:00:00.000000000Z,7.77037,20.37238,19.10384,101.174,0.65892,11.01246,0.62546,1.38986,1.63718,1.42908,0.78989,8.668,115.905,22.93056,153.539,36.9994,165.638,0.87288,1.80918,10.06185,176.63,8.38261,33.77,1.1256,0.57277,0.51832,5.12006,0.86927,5.591,110.475,1.10507,17.70918,6.91606,7.46102,1.96516,4.03425,0.59628,1.0788,374.574,1.49928,19.75964,1.79964,404.079,10.6324,1.71538,4.3521,0.91578,20.00581,1.29488,0.95318,4.63332,25.2983,0.93776,7.14501,0.65619,91.553,5.22354,0.82872,8.939,0.83312,23.45115,11.88005,11.4705,1.32471,2.17164,198.815,34.2978,4.477
2024-10-28T06:00:00.000000000Z,7.77059,20.36746,19.09592,101.191,0.65961,10.99555,0.62538,1.38894,1.63656,1.4287,0.78993,8.672,115.904,22.92342,153.414,37.0234,165.598,0.87309,1.8086,10.06876,176.62,8.3876,33.772,1.12552,0.57296,0.5184,5.12555,0.86862,5.59478,110.456,1.1052,17.69026,6.9125,7.46146,1.96442,4.03085,0.59682,1.07942,374.493,1.49919,19.743,1.7997,404.227,10.6221,1.71508,4.35095,0.91614,19.99555,1.29576,0.953,4.63764,25.3002,0.93762,7.14026,0.65624,91.561,5.22325,0.82894,8.94604,0.83306,23.4388,11.868,11.4655,1.32363,2.1711,198.786,34.29885,4.473
2024-10-28T07:00:00.000000000Z,7.7708,20.3689,19.1006,101.178,0.65986,10.9939,0.62488,1.38897,1.63736,1.4298,0.79018,8.672,115.866,22.93005,153.336,37.03952,165.667,0.87324,1.80959,10.07898,176.666,8.3958,33.82,1.12572,0.5727,0.5182,5.12756,0.86794,5.59482,110.399,1.10517,17.67851,6.90652,7.46199,1.96566,4.02555,0.59706,1.08042,374.485,1.50061,19.7325,1.80152,404.622,10.60416,1.71648,4.34935,0.91651,20.0081,1.29703,0.95284,4.63966,25.3231,0.93774,7.14141,0.65584,91.55,5.22135,0.8293,8.95325,0.83299,23.4378,11.87842,11.45653,1.32342,2.17236,198.88,34.28306,4.473
2024-10-28T08:00:00.000000000Z,7.77038,20.33529,19.08008,101.176,0.66052,11.01193,0.62448,1.38878,1.63802,1.43062,0.79018,8.687,115.84,22.88294,153.18,37.1004,165.725,0.87344,1.81056,10.08249,176.632,8.4069,33.819,1.12528,0.57282,0.51821,5.13244,0.8672,5.59532,110.304,1.10532,17.6353,6.8959,7.4608,1.9645,4.01985,0.59756,1.08192,373.545,1.50246,19.71314,1.80198,404.155,10.59485,1.71581,4.34915,0.91728,20.0521,1.29758,0.9522,4.6432,25.33395,0.93824,7.13956,0.65583,91.532,5.2161,0.82984,8.96012,0.83382,23.41535,11.91394,11.46275,1.32234,2.1715,198.76,34.29118,4.468
2024-10-28T09:00:00.000000000Z,7.7707,20.3512,19.0862,100.952,0.66013,11.0225,0.62416,1.38965,1.63802,1.42982,0.79011,8.664,115.654,22.89875,152.931,37.08114,165.366,0.87292,1.8097,10.08078,176.326,8.4025,33.854,1.12514,0.57254,0.51824,5.12968,0.86732,5.5921,110.054,1.1048,17.6521,6.8998,7.46088,1.96518,4.02075,0.59752,1.08132,374.076,1.50258,19.68008,1.80268,404.495,10.60592,1.7154,4.3479,0.91732,20.07138,1.29727,0.9516,4.6431,25.3387,0.93784,7.14069,0.6559,91.376,5.216,0.83031,8.95947,0.83352,23.4337,11.9188,11.46816,1.32234,2.17116,198.394,34.29282,4.46
2024-10-28T10:00:00.000000000Z,7.77112,20.36375,19.0845,100.757,0.66055,11.01265,0.6237,1.38916,1.63752,1.42999,0.79108,8.646,115.379,22.90415,152.537,37.09906,164.996,0.87326,1.80768,10.08855,176.06,8.40579,33.798,1.1248,0.5723,0.51844,5.13325,0.86642,5.59424,109.806,1.10389,17.64265,6.89666,7.45996,1.96535,4.0196,0.59838,1.08168,373.856,1.50257,19.62871,1.8034,404.395,10.60632,1.71632,4.3479,0.9176,20.04815,1.29822,0.95169,4.65002,25.35385,0.93718,7.13939,0.65534,91.274,5.2185,0.83124,8.96939,0.8332,23.4391,11.9123,11.47316,1.32204,2.16956,198.027,34.29728,4.448
2024-10-28T11:00:00.000000000Z,7.77098,20.51313,19.22476,100.908,0.6607,11.0194,0.62352,1.38931,1.63761,1.4303,0.79142,8.596,115.533,23.08344,152.732,37.08924,165.248,0.87342,1.8073,10.09578,176.315,8.40792,33.808,1.1254,0.57231,0.51858,5.1342,0.86624,5.59372,109.936,1.10359,17.7685,6.89342,7.4584,1.96638,4.01985,0.59868,1.08196,374.156,1.50308,19.654,1.80489,404.836,10.60424,1.71742,4.3493,0.91786,20.0713,1.2992,0.95156,4.65226,25.3394,0.93723,7.13802,0.65526,91.434,5.22254,0.8317,8.97124,0.8328,23.4197,11.92275,11.4736,1.32194,2.17014,198.426,34.27926,4.456
2024-10-28T12:00:00.000000000Z,7.77138,20.47449,19.18374,100.844,0.66076,11.00712,0.62356,1.38932,1.63688,1.42983,0.79184,8.605,115.45,23.03708,152.624,37.09342,165.072,0.87352,1.8057,10.09345,176.181,8.4051,33.774,1.12514,0.57241,0.51888,5.13488,0.8663,5.5939,109.86,1.10316,17.73713,6.896,7.45842,1.96565,4.0219,0.59896,1.08156,374.285,1.50258,19.63972,1.8044,404.802,10.60292,1.717,4.3499,0.91796,20.007,1.2988,0.95158,4.65479,25.34955,0.93696,7.1388,0.65531,91.416,5.2236,0.83213,8.97074,0.83275,23.43795,11.90484,11.46786,1.32202,2.1684,198.224,34.29585,4.45
2024-10-28T13:00:00.000000000Z,7.7716,20.46838,19.16683,100.906,0.66056,10.9872,0.62318,1.38874,1.63806,1.4303,0.79258,8.624,115.564,23.00454,152.758,37.10326,165.288,0.87316,1.80469,10.09304,176.516,8.40926,33.752,1.1239,0.57166,0.51888,5.1336,0.86542,5.59635,110.003,1.10172,17.71297,6.8927,7.4582,1.96608,4.0212,0.59956,1.08204,374.044,1.50262,19.656,1.80349,404.728,10.60865,1.71669,4.351,0.9173,19.98915,1.29872,0.95191,4.65964,25.3637,0.93642,7.1375,0.6547,91.59,5.2225,0.83264,8.98035,0.83316,23.43985,11.88855,11.47904,1.32186,2.16603,198.384,34.28953,4.454
2024-10-28T14:00:00.000000000Z,7.77143,20.46506,19.15963,101.008,0.66039,10.97051,0.62258,1.38928,1.63908,1.43034,0.79188,8.642,115.75,23.00256,152.952,37.11418,165.56,0.87262,1.80624,10.09926,176.838,8.41194,33.754,1.124,0.57118,0.51833,5.13204,0.86494,5.59408,110.098,1.10198,17.69995,6.8899,7.45784,1.96782,4.0173,0.59928,1.08242,373.721,1.50372,19.6815,1.80533,404.545,10.6197,1.71716,4.3484,0.91741,20.00874,1.29952,0.95116,4.65708,25.36825,0.93623,7.13653,0.65454,91.66,5.22075,0.83255,8.98512,0.83294,23.4366,11.8746,11.49498,1.32142,2.16852,198.77,34.28799,4.461
2024-10-28T15:00:00.000000000Z,7.77225,20.453,19.159,100.914,0.65864,10.98865,0.62278,1.39036,1.6426,1.43111,0.7909,8.651,115.826,22.98865,153.213,37.0913,165.758,0.87125,1.80948,10.08872,176.951,8.40872,33.794,1.12392,0.57028,0.51772,5.11903,0.86585,5.59028,110.201,1.10162,17.71135,6.8936,7.45812,1.9708,4.02135,0.5979,1.08188,374.192,1.50416,19.71292,1.80472,404.847,10.6362,1.71705,4.3505,0.91572,20.04925,1.29802,0.95142,4.64707,25.36555,0.93674,7.14194,0.65456,91.606,5.21998,0.8313,8.97634,0.83347,23.4457,11.8887,11.50724,1.3228,2.17101,198.876,34.28359,4.468
2024-10-28T16:00:00.000000000Z,7.77165,20.44242,19.13585,100.908,0.65842,10.99301,0.6227,1.38994,1.64268,1.43066,0.79078,8.663,115.864,22.96529,153.262,37.08588,165.76,0.87091,1.80918,10.0874,177.082,8.40555,33.812,1.12338,0.56986,0.51741,5.11691,0.86548,5.59155,110.267,1.10138,17.69245,6.89565,7.458,1.9714,4.02245,0.5978,1.08155,374.149,1.50323,19.7203,1.80406,404.678,10.64295,1.71694,4.3505,0.91512,19.99865,1.29798,0.95172,4.64609,25.3615,0.93608,7.14476,0.6543,91.624,5.2209,0.83092,8.97946,0.83325,23.44885,11.88936,11.51088,1.32278,2.17118,198.928,34.28914,4.47
2024-10-28T17:00:00.000000000Z,7.77163,20.44423,19.1291,100.9,0.65828,10.9909,0.62288,1.38924,1.64274,1.43034,0.79052,8.664,115.882,22.953,153.28,37.08178,165.756,0.87073,1.80966,10.08348,177.14,8.40404,33.785,1.12268,0.56961,0.51714,5.11594,0.86528,5.59448,110.337,1.10165,17.69108,6.897,7.45832,1.97101,4.0229,0.59761,1.08138,374.202,1.50221,19.72279,1.80239,404.658,10.64068,1.7162,4.3502,0.91448,19.9996,1.2975,0.95216,4.6446,25.35945,0.9357,7.1455,0.65416,91.59,5.21947,0.83027,8.98153,0.83343,23.4508,11.88558,11.50677,1.32273,2.17113,198.874,34.29276,4.47
2024-10-28T18:00:00.000000000Z,7.77188,20.45129,19.1327,100.866,0.65812,10.9999,0.6227,1.38957,1.6429,1.43036,0.79076,8.662,115.851,22.9485,153.262,37.07914,165.709,0.87064,1.80878,10.07914,177.136,8.40297,33.81,1.12209,0.56942,0.51717,5.11473,0.86523,5.59318,110.301,1.10092,17.69486,6.8982,7.4583,1.97062,4.0235,0.59781,1.0812,374.192,1.50236,19.7202,1.80202,404.575,10.64615,1.7157,4.35025,0.91446,19.9955,1.29688,0.95208,4.64588,25.35865,0.9355,7.14498,0.65404,91.604,5.2178,0.83062,8.98251,0.8337,23.45415,11.8926,11.5105,1.32295,2.16944,198.764,34.29574,4.469
2024-10-28T19:00:00.000000000Z,7.77204,20.4668,19.1449,100.879,0.65834,10.99546,0.6227,1.389,1.64284,1.43047,0.79103,8.656,115.853,22.96535,153.231,37.09026,165.722,0.87074,1.80828,10.08324,177.168,8.4057,33.762,1.12209,0.56941,0.51726,5.1167,0.86489,5.59568,110.322,1.10072,17.70124,6.89595,7.4582,1.97068,4.02215,0.59812,1.08153,374.144,1.50214,19.71558,1.80195,404.65,10.64625,1.71591,4.3501,0.91439,20.0305,1.29736,0.95226,4.64932,25.3564,0.93544,7.14425,0.6539,91.637,5.2179,0.83072,8.98626,0.83363,23.44485,11.8919,11.51408,1.32266,2.16902,198.796,34.29224,4.468
2024-10-28T21:00:00.000000000Z,7.77155,20.45794,19.14401,100.9,0.65834,10.9905,0.62295,1.38908,1.64264,1.43004,0.791,8.657,115.868,22.96175,153.258,37.11575,165.738,0.87115,1.8085,10.0796,177.108,8.40465,33.788,1.12228,0.56971,0.5175,5.1169,0.86528,5.595,110.332,1.10098,17.70195,6.89565,7.4578,1.96991,4.0216,0.59804,1.08144,373.865,1.50216,19.7195,1.80166,404.37,10.6436,1.71594,4.3493,0.9146,20.03611,1.2969,0.95254,4.64755,25.36625,0.9358,7.14414,0.65432,91.644,5.21598,0.83069,8.97839,0.83388,23.4537,11.8879,11.51025,1.32234,2.16878,198.765,34.29544,4.466
2024-10-28T22:00:00.000000000Z,7.77144,20.45888,19.14052,100.893,0.65809,10.99453,0.62277,1.38939,1.64304,1.43028,0.79102,8.66,115.882,22.965,153.305,37.1227,165.763,0.8705,1.80807,10.07619,177.176,8.40308,33.782,1.12185,0.56945,0.51744,5.11435,0.86526,5.59362,110.34,1.10046,17.70205,6.89722,7.4577,1.97018,4.02245,0.59802,1.08126,373.96,1.50223,19.72635,1.80138,404.38,10.64625,1.71498,4.34935,0.91434,20.0381,1.29656,0.95208,4.64751,25.3675,0.93557,7.144,0.65408,91.679,5.21552,0.83086,8.98167,0.83392,23.4608,11.88825,11.51045,1.32274,2.16808,198.768,34.29172,4.466
2024-10-28T23:00:00.000000000Z,7.77162,20.47234,19.14994,100.818,0.65833,10.98912,0.62264,1.38883,1.64323,1.43068,0.79203,8.651,115.784,22.9725,153.139,37.13048,165.664,0.87064,1.80628,10.08341,177.1,8.4071,33.77,1.12194,0.56926,0.51788,5.11632,0.86472,5.59597,110.27,1.09928,17.7046,6.89405,7.45775,1.97082,4.02025,0.5989,1.08178,373.76,1.50235,19.7055,1.80192,404.389,10.64578,1.71583,4.34885,0.91433,20.03435,1.29746,0.95228,4.65438,25.36755,0.93542,7.14332,0.6538,91.717,5.21588,0.83176,8.98732,0.83374,23.4498,11.8898,11.5165,1.32244,2.16642,198.698,34.29611,4.464
2024-10-29T00:00:00.000000000Z,7.77104,20.46641,19.1494,100.624,0.65759,10.99644,0.62278,1.38908,1.64476,1.43096,0.79079,8.642,115.652,22.97175,153.02,37.1219,165.503,0.86997,1.80941,10.08083,176.893,8.40505,33.77,1.1222,0.56886,0.5171,5.11014,0.86507,5.59456,110.165,1.10012,17.7063,6.89492,7.45744,1.97276,4.02175,0.59776,1.08158,373.918,1.50234,19.6916,1.80192,404.409,10.64905,1.71618,4.3498,0.91342,20.05006,1.29726,0.95246,4.64514,25.36465,0.93565,7.14416,0.65382,91.468,5.21725,0.8303,8.98316,0.83376,23.45165,11.8933,11.5178,1.32293,2.1702,198.51,34.29194,4.459
2024-10-29T01:00:00.000000000Z,7.77156,20.47036,19.14925,100.62,0.65792,10.9975,0.62276,1.38888,1.64398,1.43072,0.79114,8.638,115.608,22.9695,152.94,37.12378,165.422,0.87026,1.80834,10.0824,176.83,8.40562,33.748,1.12206,0.56902,0.5173,5.11285,0.86491,5.5958,110.122,1.09998,17.70495,6.8951,7.45764,1.97191,4.0214,0.59812,1.0816,373.95,1.50214,19.6794,1.80178,404.454,10.64705,1.71603,4.34945,0.91372,20.0474,1.29736,0.95242,4.64824,25.3662,0.93544,7.14614,0.6538,91.475,5.21675,0.83066,8.98542,0.8337,23.4525,11.8953,11.5162,1.32273,2.16909,198.418,34.2933,4.457
2024-10-29T02:00:00.000000000Z,7.77213,20.46858,19.14321,100.65,0.65784,10.99976,0.62273,1.38908,1.64362,1.43085,0.79132,8.64,115.602,22.965,152.997,37.11072,165.426,0.87055,1.8081,10.08065,176.877,8.40348,33.778,1.1219,0.56905,0.51726,5.11284,0.865,5.59528,110.147,1.10007,17.70635,6.89735,7.45764,1.97162,4.02285,0.59799,1.08124,374.06,1.5019,19.68517,1.80162,404.452,10.64942,1.71631,4.34985,0.91377,20.04105,1.29702,0.95268,4.64765,25.36425,0.93527,7.14722,0.65359,91.492,5.21725,0.83064,8.98516,0.83366,23.4585,11.89295,11.51525,1.32328,2.16895,198.435,34.29504,4.458
2024-10-29T03:00:00.000000000Z,7.77144,20.48876,19.1569,100.452,0.65638,11.00652,0.62251,1.38977,1.64666,1.43208,0.79091,8.634,115.494,22.97128,153.04,37.09389,165.41,0.86966,1.8106,10.07206,176.907,8.39952,33.777,1.1212,0.56782,0.5164,5.10096,0.8651,5.59214,110.124,1.09959,17.72537,6.9,7.45765,1.97456,4.02475,0.59693,1.08082,374.216,1.502,19.69304,1.80113,404.487,10.65495,1.71715,4.3501,0.91217,20.0497,1.29604,0.95342,4.63906,25.3637,0.93502,7.15664,0.65287,91.356,5.216,0.82958,8.98334,0.83394,23.46705,11.89699,11.51682,1.32494,2.17114,198.348,34.29307,4.459
2024-10-29T05:00:00.000000000Z,7.77174,20.47106,19.14328,100.326,0.65644,11.00314,0.6226,1.38954,1.64695,1.43189,0.79091,8.63,115.384,22.95975,152.833,37.10518,165.234,0.86938,1.81036,10.0749,176.67,8.40214,33.757,1.12146,0.56787,0.51661,5.1016,0.86508,5.59322,109.994,1.09922,17.70971,6.89805,7.45758,1.97484,4.0235,0.59718,1.08112,374.16,1.5022,19.6655,1.80128,404.51,10.65135,1.71684,4.34995,0.91212,20.02684,1.29636,0.95316,4.64108,25.36535,0.93528,7.15876,0.65312,91.27,5.2155,0.82978,8.98369,0.83397,23.4621,11.89661,11.51545,1.32437,2.1708,198.132,34.29295,4.454
2024-10-29T06:00:00.000000000Z,7.77142,20.43905,19.12502,100.516,0.65698,10.99735,0.62311,1.38908,1.64568,1.43221,0.79186,8.648,115.488,22.94605,153.001,37.1053,165.416,0.87027,1.80858,10.0793,176.782,8.40202,33.74,1.1225,0.5686,0.51738,5.10556,0.86546,5.5948,110.148,1.09898,17.6917,6.8982,7.45791,1.97415,4.02335,0.59779,1.08115,374.03,1.50176,19.68764,1.80155,404.455,10.645,1.71802,4.3499,0.91256,20.0132,1.29698,0.95368,4.64574,25.36735,0.9357,7.1573,0.65328,91.462,5.218,0.83036,8.97935,0.8336,23.4629,11.8897,11.51062,1.32466,2.16957,198.436,34.28842,4.458
2024-10-29T07:00:00.000000000Z,7.77058,20.44871,19.14785,100.556,0.65651,11.00869,0.62376,1.38876,1.64655,1.43208,0.79148,8.646,115.6,22.97598,153.166,37.08866,165.566,0.86972,1.8093,10.07926,176.823,8.39968,33.807,1.12359,0.56868,0.51752,5.10138,0.86621,5.5955,110.294,1.0988,17.71315,6.89963,7.45816,1.97584,4.0265,0.59746,1.08095,374.143,1.50114,19.711,1.80136,404.455,10.66715,1.71838,4.35235,0.91172,20.0029,1.29714,0.95398,4.64238,25.37055,0.93632,7.16213,0.6538,91.51,5.2227,0.82968,8.97054,0.83337,23.4705,11.89978,11.53082,1.32476,2.17112,198.677,34.28028,4.464
2024-10-29T08:00:00.000000000Z,7.77023,20.39955,19.1191,100.868,0.65759,10.97265,0.62413,1.38804,1.64524,1.43238,0.79156,8.681,115.846,22.9462,153.396,37.10916,165.952,0.87058,1.80949,10.08893,177.068,8.40634,33.778,1.12482,0.56964,0.51794,5.10939,0.8663,5.59815,110.516,1.09982,17.67305,6.89365,7.4579,1.97455,4.0246,0.59788,1.08185,373.815,1.50162,19.74102,1.80223,404.415,10.65205,1.71897,4.35395,0.91272,20.00375,1.29842,0.95386,4.64568,25.37305,0.93722,7.15732,0.65426,91.711,5.22552,0.82987,8.9693,0.8332,23.45375,11.87085,11.5238,1.32392,2.1717,199.172,34.2707,4.472
2024-10-29T09:00:00.000000000Z,7.7702,20.39895,19.11143,100.853,0.65742,10.94795,0.62404,1.388,1.64554,1.43268,0.79183,8.684,115.83,22.9316,153.412,37.10405,165.962,0.87061,1.80928,10.0856,177.135,8.4057,33.758,1.12418,0.56936,0.51786,5.10824,0.86608,5.59831,110.532,1.09949,17.66675,6.89466,7.4586,1.9744,4.0251,0.59794,1.0818,374.018,1.50148,19.74398,1.80155,404.605,10.6407,1.7189,4.35435,0.91246,19.98305,1.298,0.95416,4.64604,25.3674,0.93692,7.1538,0.65393,91.729,5.2245,0.8299,8.97152,0.83345,23.4493,11.84315,11.51045,1.32426,2.17078,199.128,34.26756,4.472
2024-10-29T10:00:00.000000000Z,7.77,20.44815,19.1534,100.798,0.65734,10.95705,0.62447,1.3882,1.6439,1.4311,0.79174,8.652,115.772,23.01885,153.344,37.07206,165.696,0.87053,1.80746,10.09033,176.892,8.3959,33.742,1.12576,0.56981,0.51824,5.10745,0.86688,5.59728,110.464,1.09952,17.72566,6.9025,7.4586,1.97563,4.02465,0.59784,1.08056,374.664,1.5,19.73548,1.80272,404.849,10.65866,1.71981,4.34895,0.91248,20.00305,1.29864,0.95405,4.64518,25.3712,0.93672,7.15456,0.65448,91.673,5.22665,0.8299,8.96334,0.83207,23.47955,11.8398,11.5172,1.3243,2.17221,199.135,34.27868,4.47
2024-10-29T11:00:00.000000000Z,7.76966,20.41137,19.1335,100.852,0.65624,10.97075,0.62496,1.38895,1.6456,1.43127,0.79106,8.672,115.938,23.00816,153.675,37.04486,165.958,0.86973,1.80931,10.08978,177.043,8.3904,33.744,1.12722,0.56962,0.5181,5.09876,0.868,5.59408,110.647,1.09949,17.71694,6.9064,7.4583,1.97885,4.0259,0.59688,1.07992,374.9,1.49989,19.77914,1.80364,404.874,10.66464,1.72108,4.34765,0.91144,20.0131,1.29861,0.95424,4.63752,25.3696,0.93738,7.1567,0.65487,91.725,5.22826,0.82899,8.95112,0.8316,23.49185,11.84771,11.5172,1.32532,2.17573,199.568,34.27342,4.48
2024-10-29T12:00:00.000000000Z,7.7702,20.3993,19.1146,100.836,0.65579,10.9947,0.6254,1.39024,1.6435,1.42918,0.79037,8.671,115.946,23.0166,153.766,36.9936,165.722,0.86961,1.80822,10.08395,176.858,8.3743,33.795,1.12832,0.57018,0.51821,5.09564,0.86944,5.58944,110.61,1.10026,17.7338,6.92082,7.4589,1.97898,4.0339,0.59602,1.07775,375.954,1.49826,19.789,1.80413,405.17,10.69152,1.72085,4.3475,0.91168,20.03865,1.29777,0.9539,4.6313,25.3711,0.93704,7.15759,0.6556,91.649,5.23515,0.82856,8.93701,0.83048,23.54055,11.84972,11.52295,1.32603,2.1773,199.55,34.29185,4.48
2024-10-29T13:00:00.000000000Z,7.7705,20.35942,19.09172,100.79,0.65586,10.9867,0.62537,1.38986,1.64482,1.42981,0.79032,8.683,115.932,22.96209,153.666,37.02743,165.785,0.86921,1.80939,10.08534,176.826,8.38282,33.756,1.12786,0.57003,0.51828,5.0963,0.86918,5.59112,110.582,1.09996,17.68505,6.91435,7.45943,1.97917,4.02975,0.59622,1.07882,375.681,1.49942,19.77595,1.8038,405.3,10.67955,1.7201,4.3459,0.9115,20.02645,1.29783,0.95363,4.63371,25.36375,0.93762,7.15548,0.65572,91.632,5.22761,0.82877,8.9406,0.83112,23.5105,11.8567,11.52154,1.32526,2.17648,199.441,34.29747,4.477
2024-10-29T14:00:00.000000000Z,7.77062,20.37608,19.10459,100.628,0.65607,10.96732,0.62458,1.38997,1.64628,1.43042,0.79018,8.67,115.802,22.98907,153.384,37.07323,165.666,0.86886,1.81021,10.09928,176.688,8.39272,33.706,1.12826,0.56954,0.51796,5.09792,0.86812,5.59058,110.355,1.09954,17.68838,6.90688,7.45988,1.98102,4.0207,0.59666,1.08005,374.948,1.5012,19.73891,1.80644,404.978,10.65946,1.7212,4.34255,0.91188,20.0085,1.2997,0.95284,4.63642,25.3469,0.9376,7.15156,0.65544,91.516,5.2255,0.82932,8.9512,0.83101,23.4683,11.84516,11.5128,1.32432,2.17828,199.355,34.2938,4.469
2024-10-29T15:00:00.000000000Z,7.77146,20.36074,19.09426,100.636,0.65564,10.96604,0.62444,1.39088,1.64688,1.43128,0.79006,8.681,115.786,22.99545,153.494,37.04754,165.74,0.86902,1.81154,10.10625,176.738,8.39139,33.706,1.1294,0.5694,0.51766,5.0951,0.86848,5.58762,110.362,1.09996,17.68309,6.9097,7.46084,1.98346,4.01845,0.59606,1.07976,375.262,1.50176,19.75117,1.8087,405.2,10.65872,1.72368,4.339,0.91186,19.99611,1.30042,0.95304,4.63215,25.33765,0.93776,7.14521,0.65514,91.491,5.22565,0.82901,8.9483,0.83033,23.4658,11.84065,11.50865,1.32548,2.18175,199.609,34.28076,4.474
2024-10-29T16:00:00.000000000Z,7.77086,20.37775,19.1277,100.622,0.6553,10.97468,0.62434,1.39225,1.64794,1.43116,0.78972,8.668,115.854,23.02575,153.549,37.05802,165.818,0.86844,1.81217,10.10159,176.662,8.39176,33.722,1.12987,0.5696,0.51797,5.0923,0.86919,5.58174,110.295,1.09967,17.71264,6.9087,7.4608,1.9837,4.02035,0.59591,1.0799,375.302,1.50345,19.76005,1.80974,405.29,10.66228,1.72266,4.34155,0.91232,20.03759,1.29992,0.95194,4.63082,25.351,0.93862,7.14876,0.65582,91.504,5.22591,0.82964,8.94029,0.83076,23.47545,11.85179,11.5141,1.32518,2.18136,199.604,34.28328,4.474
